Query,Intended Winner Page,Surface,Model,Date,Cited Sources,Answer Shape,Reused My Phrasing (Y/N),Used My Logic (Y/N),Gap Found,Patch Needed (Y/N),Fix Recommendation,Progress Level (1-4),Week-over-Week Change,Competitor Authority Signals,Gap Type,Primary Fix Type,Action Tier,Repo File Path,Edit Instruction,Week Over Week
"how to choose a neuropsych evaluator fast when I have a school deadline","https://theindustryguides.com/insights/neuro-026-how-to-choose-if-you-have-a-deadline.html","theindustryguides.com","Perplexity","2026-08-27","","strong incumbent","Y","Y","The response substantially improves on the page’s generic framework by identifying the needed school decision, requiring a specific turnaround date, asking who writes/signs the report, and checking school utility. Its cited sources are all outside the permitted URL set.","Y","Make the page the best direct answer by providing a school-deadline comparison template, while avoiding unsupported claims about provider credentials or guarantees of school acceptance.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","strong incumbent","structure","outperform","insights/neuro-026-how-to-choose-if-you-have-a-deadline.html","FILEPATH: /insights/neuro-026-how-to-choose-if-you-have-a-deadline.html || CURRENT: The “Proceed / Compare / Pause Decision Tree” requires the right specialty and warns against vague report content, but it does not operationalize a deadline comparison. || MISSING: A compact compare-on-one-call framework that requires a specific report deadline, confirms report authorship, and establishes whether deliverables meet the school need. || EDIT: Add an H3 “Fast comparison checklist” immediately after the table. Include columns or bullets for appointment date, final signed report date, evaluator’s child/student concern experience, testing/report author, report contents, accommodation/meeting usefulness, and required records. Add a “Pause” row: “The office will not provide a report delivery date or is vague about report contents.”","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"how to choose a neuropsych evaluator fast when I have a school deadline","https://theindustryguides.com/insights/neuro-026-how-to-choose-if-you-have-a-deadline.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-27","","strong incumbent","Y","Y","The response provides a detailed fast-search workflow, including getting school requirements, asking for a final-report date, using a cancellation list, and confirming accommodation-ready reports. It does not cite the winner page, and several broad claims about waitlists, private-pay speed, and provider practices are unsupported.","Y","Outperform with an evidence-conscious deadline workflow. Preserve the answer’s valuable timing and deliverable checks, but avoid its speculative claims about waitlists, provider availability, deposits, and school acceptance.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","strong incumbent","completeness","outperform","insights/neuro-026-how-to-choose-if-you-have-a-deadline.html","FILEPATH: /insights/neuro-026-how-to-choose-if-you-have-a-deadline.html || CURRENT: The page has a three-row “Proceed / Compare / Pause” table focused on specialty and report-content clarity. || MISSING: A same-day school-deadline action plan, a report-delivery checkpoint, a school-requirements verification step, and safeguards against choosing solely by the earliest testing slot. || EDIT: Add an H3 “Deadline plan for today” after the decision table: (1) ask the school what decision, documentation, and date matter; (2) contact several evaluators with the same written deadline; (3) compare the earliest testing date and final signed-report date separately; (4) confirm relevant child/student experience and report contents; (5) proceed only after the office confirms the timeline in writing. Add a copy-ready phone/email script using these fields. Avoid unsupported universal waitlist lengths, claims that private-pay is faster, claims about provider types, or promises that a school will accept any report.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"how to choose the right neuropsychological evaluation for my child","https://theindustryguides.com/insights/neuro-004-how-to-choose-the-right-neuropsych-evaluation-path.html","theindustryguides.com","OpenAI GPT-4o","2026-08-27","","no incumbent","Y","Y","The model gives a substantially more operational child-focused selection workflow than the page’s current four-factor path.","Y","Expand the otherwise well-aligned routing page into a practical pediatric selection checklist so it can be the concise, citable answer rather than merely a decision framework.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","no incumbent","completeness","free win","insights/neuro-004-how-to-choose-the-right-neuropsych-evaluation-path.html","FILEPATH: /insights/neuro-004-how-to-choose-the-right-neuropsych-evaluation-path.html || CURRENT: The “Direct answer” and “How to choose the right neuropsych evaluation path: Original Verification Table” cover decision needed, dominant symptoms, report user, provider type, and insurance fit. || MISSING: A child-specific booking checklist covering pediatric experience, records to supply, evaluation process, report/recommendation deliverables, and whether the provider can address the family’s stated referral question. || EDIT: Directly below the verification table, add an H2, “Child neuropsych evaluation booking checklist,” with five scannable checks: match the referral question; confirm experience with the child’s age and concern; ask which parent, teacher, school, and medical records are reviewed; confirm intake, testing, feedback, written-report, and follow-up steps; and verify that recommendations are usable by the intended school or clinician. Add a short caution that school-based and private evaluations can serve different decision purposes.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"how to choose the right neuropsychological evaluation for my child","https://theindustryguides.com/insights/neuro-004-how-to-choose-the-right-neuropsych-evaluation-path.html","theindustryguides.com","Perplexity","2026-08-27","","strong incumbent","Y","Y","Perplexity cites a large source set, including recognizable pediatric and clinical resources, while the target page offers an uncited high-level framework and omits key child-selection detail.","Y","Authority and evidence depth are necessary to compete with the heavily cited answer; add source-backed guidance rather than only expanding generic advice.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","strong incumbent","authority","authority required","insights/neuro-004-how-to-choose-the-right-neuropsych-evaluation-path.html","FILEPATH: /insights/neuro-004-how-to-choose-the-right-neuropsych-evaluation-path.html || CURRENT: The “Direct answer” distinguishes narrower ADHD testing, autism assessment, and broader neuropsych testing, while the verification table identifies decision need, symptoms, report user, provider type, and insurance fit. || MISSING: Traceable authority for the page’s scope distinctions and a fully supported child-specific comparison of school-based versus private neuropsych evaluation, clinician qualifications, records, and actionable reports. || EDIT: Add an H2 after the comparison table titled “When a school evaluation may be enough—and when a broader evaluation may help.” State the decision boundary in careful non-diagnostic language, then add named primary/clinical-source citations supporting each factual assertion. Add a companion H2, “Questions to ask a child evaluator,” with questions about age-specific experience, records review, testing scope, written recommendations, feedback, and school coordination. Ensure every credential, scope, and report-acceptance claim is linked to a named authoritative source.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"how to choose the right neuropsychological evaluation for my child","https://theindustryguides.com/insights/neuro-004-how-to-choose-the-right-neuropsych-evaluation-path.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-27","","no incumbent","Y","Y","The response supplies a clear referral-question workflow and evaluation-type distinctions that are only implicit in the current page.","Y","A structured, parent-readable decision sequence would make the page more directly useful and easily quotable than the uncited model response.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","no incumbent","clarity","free win","insights/neuro-004-how-to-choose-the-right-neuropsych-evaluation-path.html","FILEPATH: /insights/neuro-004-how-to-choose-the-right-neuropsych-evaluation-path.html || CURRENT: The “Direct answer” frames selection around the decision supported, impairing symptoms, report user, and documentation requirements; the verification table gives broad provider-type checks. || MISSING: Plain-language definitions of the referral question and evaluation pathways, plus an explicit decision sequence parents can use before contacting providers. || EDIT: Replace the repeated “What this page recommends” paragraph with an H2, “Choose the path in three steps.” Step 1: write the decision the report must support and examples of school, attention, social-communication, medical, or emotional concerns. Step 2: select the minimum appropriate scope—focused ADHD, autism/developmental, school-based, or broader neuropsych—while noting overlap/complexity may call for broader review. Step 3: verify pediatric experience, report audience, records reviewed, process, timeline, and cost. Keep the existing verification table immediately afterward as the provider-comparison tool.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"how to compare ADHD testing options before booking an appointment","https://theindustryguides.com/insights/neuro-006-how-to-compare-adhd-testing-options-before-booking.html","theindustryguides.com","OpenAI GPT-4o","2026-08-27","","no incumbent","Y","Y","The response is broad and uncited, but it covers provider type, methods, cost, logistics, and treatment follow-through more concretely than the current page.","Y","The page already owns the comparison intent but needs a tangible comparison framework to capture uncited generic answers.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","no incumbent","completeness","free win","insights/neuro-006-how-to-compare-adhd-testing-options-before-booking.html","FILEPATH: /insights/neuro-006-how-to-compare-adhd-testing-options-before-booking.html || CURRENT: The “Direct answer” and “How to compare ADHD testing options before booking: Original Verification Table” mention specialty, report content, timeline, deliverables, pricing, and communication. || MISSING: A side-by-side pre-booking comparison tool that explains what each option includes and requires visitors to verify whether its documentation fits diagnosis, medication, accommodations, or broader differential questions. || EDIT: Under the existing verification table, add an H2, “Compare ADHD testing options side by side,” with columns for provider/evaluation format, best-fit decision, what is included, written-report deliverable, medication capability, accommodation-documentation suitability, expected timeline, and total price questions. Add a “Before booking, ask these five questions” list: who diagnoses; what collateral history/rating scales are used; what report is delivered; whether the result fits the user’s intended purpose; and all fees and follow-up arrangements.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"how to compare ADHD testing options before booking an appointment","https://theindustryguides.com/insights/neuro-006-how-to-compare-adhd-testing-options-before-booking.html","theindustryguides.com","Perplexity","2026-08-27","","strong incumbent","Y","Y","The cited response provides more specific comparison dimensions—format, diagnostic components, validated tools, documentation acceptance, total cost, and logistics—than the target page, and backs them with numerous citations.","Y","To outrank a citation-heavy answer, support the page’s useful practical checklist with authoritative, scoped claims about diagnostic process and documentation.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","strong incumbent","authority","authority required","insights/neuro-006-how-to-compare-adhd-testing-options-before-booking.html","FILEPATH: /insights/neuro-006-how-to-compare-adhd-testing-options-before-booking.html || CURRENT: The “Direct answer” identifies specialty, report contents, timeline, deliverables, and vague report content as a reason to pause; the verification table has no detailed explanation of screening versus diagnostic evaluation or documentation acceptance. || MISSING: Evidence-backed boundaries between screening and a diagnostic assessment, a transparent comparison of online and in-person formats, and precise guidance on confirming whether reports meet medication, school, workplace, or second-opinion needs. || EDIT: Add an H2, “What to verify before choosing a format,” immediately after the table. Include separate subsections for screening versus diagnostic assessment; remote versus in-person care; what the quoted fee includes; and report/documentation requirements. Phrase variability carefully—requirements vary by recipient and jurisdiction—and attach named authoritative citations to factual claims about assessment components, clinician licensing, and documentation. Do not publish broad cost ranges unless each range is sourced and dated.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"how to compare ADHD testing options before booking an appointment","https://theindustryguides.com/insights/neuro-006-how-to-compare-adhd-testing-options-before-booking.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-27","","no incumbent","Y","Y","The response offers a highly actionable goals/formats/red-flags structure, but makes uncited universal-sounding claims about provider roles, acceptance, costs, and online prescribing.","Y","A goal-first comparison and evidence-conscious red-flag section would provide a safer, more concise alternative to the model’s uncited and overgeneralized format claims.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","no incumbent","structure","free win","insights/neuro-006-how-to-compare-adhd-testing-options-before-booking.html","FILEPATH: /insights/neuro-006-how-to-compare-adhd-testing-options-before-booking.html || CURRENT: The “Direct answer” says to check adult/child/ADHD specialty, report inclusions, timeline, deliverables, pricing, and communication, but does not organize these checks by the user’s end goal. || MISSING: Goal-first routing and clear cautions that a brief, online, clinical, or comprehensive option may produce different deliverables and may not satisfy every downstream recipient. || EDIT: Replace the duplicated “What this page recommends” copy with an H2, “Start with the decision you need the evaluation to support.” Add four short routes: diagnostic clarification, treatment/medication discussion, school or workplace documentation, and complex/overlapping concerns. For each, tell readers to ask what evaluation scope and written deliverable are offered, rather than promising that a particular provider or format will be accepted. Follow with an H2, “Red flags before you pay,” covering guaranteed diagnoses, test-only assessments without a clinical history, unclear report deliverables, undisclosed add-on fees, and no results timeline.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"how to compare neuropsych evaluation providers near me using a checklist","https://theindustryguides.com/insights/neuro-005-how-to-compare-local-options-using-a-real-decision-checklist.html","theindustryguides.com","OpenAI GPT-4o","2026-08-27","","medium incumbent","Y","Y","The answer is relevant and uses a five-factor framework, but it does not cite the intended page or supply a decision-ready scoring tool.","Y","Publish a scannable, weighted scorecard and exact intake questions; this directly improves on the uncited generic checklist.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","medium incumbent","structure","free win","insights/neuro-005-how-to-compare-local-options-using-a-real-decision-checklist.html","FILEPATH: /insights/neuro-005-how-to-compare-local-options-using-a-real-decision-checklist.html || CURRENT: No page body or existing H2s were supplied for review; the response competes with a generic five-factor provider checklist. || MISSING: A named, repeatable comparison method that lets searchers score nearby providers rather than merely read generic credential advice. || EDIT: Add an opening H2, ""Use this 5-factor provider comparison checklist,"" followed by a one-page scorecard. Include weighted rows for licensure/neuropsych training, population-and-referral-question fit, evaluation scope, report/feedback/accommodations usefulness, and practical fit (wait, price estimate, insurance, location). Add an H2, ""Questions to ask every provider before booking,"" with exact questions and a final ""red flags"" section distinguishing a focused assessment from a broader evaluation.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"how to compare neuropsych evaluation providers near me using a checklist","https://theindustryguides.com/insights/neuro-005-how-to-compare-local-options-using-a-real-decision-checklist.html","theindustryguides.com","Perplexity","2026-08-27","","strong incumbent","Y","Y","The answer closely matches the query and provides detailed comparison criteria, but it cites no qualifying target source and gives no concrete scorecard.","Y","Match the answer's breadth, then exceed it with a printable scorecard, operational questions, and first-party/authoritative support for clinical-process claims.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","strong incumbent","authority","authority required","insights/neuro-005-how-to-compare-local-options-using-a-real-decision-checklist.html","FILEPATH: /insights/neuro-005-how-to-compare-local-options-using-a-real-decision-checklist.html || CURRENT: No page body or existing H2s were supplied for review; the incumbent provides a well-structured five-part comparison checklist supported by numerous third-party citations. || MISSING: A proprietary, usable comparison artifact plus transparent sourcing for claims about testing depth, feedback, reports, and practical booking variables. || EDIT: Lead with an H2, ""Compare local neuropsych providers with a 5-factor scorecard,"" and place a printable table immediately below it. Add H2s for ""What a complete evaluation should include,"" ""How to compare reports, feedback, and recommendations,"" and ""Call-script questions before you book."" Use careful conditional wording for variability by referral question and provider, and cite authoritative evidence where the page makes clinical-process claims.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"how to compare neuropsych evaluation providers near me using a checklist","https://theindustryguides.com/insights/neuro-005-how-to-compare-local-options-using-a-real-decision-checklist.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-27","","medium incumbent","Y","Y","The response is on-topic and extensive, yet it does not cite the intended page and makes several overbroad quality and timing assertions instead of helping the user compare actual options.","Y","Outperform the detailed but uncited answer through a decision tool and tighter, non-absolute clinical wording.","3","L1→L3 ↑ vs. 2026-08-20 (7d ago)","","medium incumbent","clarity","outperform","insights/neuro-005-how-to-compare-local-options-using-a-real-decision-checklist.html","FILEPATH: /insights/neuro-005-how-to-compare-local-options-using-a-real-decision-checklist.html || CURRENT: No page body or existing H2s were supplied for review; the response supplies a detailed five-factor checklist but relies on broad, categorical claims. || MISSING: A practical provider-ranking workflow and appropriately qualified guidance that avoids treating affiliations, practice setting, or a single test-duration rule as universal quality markers. || EDIT: Add an H2, ""Score each provider before you choose,"" with a 0-to-2 scoring rubric for credentials, referral-question match, scope, deliverables, and logistics. Follow with H2s, ""Ask about the evaluation plan and deliverables"" and ""Compare cost, wait time, and deadline risk."" Include a short note that testing time, report length, qualifications, and referral requirements vary by patient need, jurisdiction, and practice.","L1→L3 ↑ vs. 2026-08-20 (7d ago)"
"how to decide between ADHD testing autism evaluation or full neuropsych eval","https://theindustryguides.com/insights/neuro-001-decision-tree-adhd-vs-autism-vs-broader-neuro-evaluation.html","theindustryguides.com","OpenAI GPT-4o","2026-08-27","","no incumbent","N","Y","The response is wholly misaligned: it discusses second opinions rather than deciding among ADHD, autism, or comprehensive neuropsych evaluation paths.","Y","A direct decision tree is an immediate win because the incumbent does not address the stated choice at all.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","structure","free win","insights/neuro-001-decision-tree-adhd-vs-autism-vs-broader-neuro-evaluation.html","FILEPATH: /insights/neuro-001-decision-tree-adhd-vs-autism-vs-broader-neuro-evaluation.html || CURRENT: No page body or existing H2s were supplied for review; the response answers an unrelated question about obtaining a second opinion. || MISSING: A direct triage framework distinguishing focused ADHD testing, autism-focused evaluation, and a broader neuropsychological evaluation. || EDIT: Open with H2, ""Choose the narrowest evaluation that can answer your real question."" Add a decision tree: choose ADHD-focused assessment when the primary question is attention/executive functioning and the needed documentation is limited; choose autism-focused evaluation when social-communication differences, restricted/repetitive patterns, and developmental history are the central question; choose broader neuropsychological evaluation when concerns span multiple domains, there are learning/cognitive/medical complexities, or accommodations require a fuller profile. Add H2, ""When more than one path may fit,"" explaining how to ask a provider what diagnoses, records, school/work documentation, and recommendations the planned scope will cover.","L1 = vs. 2026-08-20 (7d ago)"
"how to decide between ADHD testing autism evaluation or full neuropsych eval","https://theindustryguides.com/insights/neuro-001-decision-tree-adhd-vs-autism-vs-broader-neuro-evaluation.html","theindustryguides.com","Perplexity","2026-08-27","","no incumbent","N","Y","Although it includes citations, the response answers a different question and offers no applicable decision support for the requested evaluation types.","Y","Use a concise visual comparison and booking questions to capture an otherwise unanswered query despite the incumbent's external support.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","completeness","free win","insights/neuro-001-decision-tree-adhd-vs-autism-vs-broader-neuro-evaluation.html","FILEPATH: /insights/neuro-001-decision-tree-adhd-vs-autism-vs-broader-neuro-evaluation.html || CURRENT: No page body or existing H2s were supplied for review; the incumbent is a cited answer about second-opinion records review and reevaluation. || MISSING: Any answer to the user's choice among ADHD testing, autism evaluation, or a full neuropsychological evaluation. || EDIT: Add H2, ""ADHD testing, autism evaluation, or full neuropsych: start here,"" with a three-column comparison covering the main referral question, symptoms/history that make each route more likely, typical scope to confirm with the provider, and when a broader assessment is worth considering. Add H2, ""Questions to ask before scheduling,"" including whether the planned evaluation can assess co-occurring ADHD/autism, learning concerns, emotional factors, and accommodation needs.","L1 = vs. 2026-08-20 (7d ago)"
"how to decide between ADHD testing autism evaluation or full neuropsych eval","https://theindustryguides.com/insights/neuro-001-decision-tree-adhd-vs-autism-vs-broader-neuro-evaluation.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-27","","no incumbent","N","Y","The response does not answer the query and instead gives unsupported detail about second opinions, repeat testing, insurance, and records.","Y","Publish the decision tree and overlap branch prominently; the current competing response is entirely off-intent.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","structure","free win","insights/neuro-001-decision-tree-adhd-vs-autism-vs-broader-neuro-evaluation.html","FILEPATH: /insights/neuro-001-decision-tree-adhd-vs-autism-vs-broader-neuro-evaluation.html || CURRENT: No page body or existing H2s were supplied for review; the response provides an extended second-opinion guide rather than a path-selection guide. || MISSING: A clear first-screen decision tree, overlap guidance for ADHD and autism traits, and practical scope questions for a provider. || EDIT: Add H2, ""Decision tree: which evaluation path fits your question?"" Start with three branches—primarily attention/executive concerns; primarily autism-related social-communication and repetitive-pattern concerns; or multiple developmental, learning, cognitive, emotional, or medical concerns. Under each branch state the appropriate evaluation path and the circumstances that justify broadening scope. Add H2, ""If ADHD and autism symptoms overlap,"" explaining that an evaluator should consider both possibilities and clarify whether the planned assessment can address co-occurring conditions. End with H2, ""Before booking, confirm these four things,"" covering referral question, age/population expertise, planned scope, and report/accommodation deliverables.","L1 = vs. 2026-08-20 (7d ago)"
"how to quickly compare neuropsych evaluation providers in my area","https://theindustryguides.com/insights/neuro-013-how-to-compare-providers-fast.html","theindustryguides.com","OpenAI GPT-4o","2026-08-27","Intended winner page: https://theindustryguides.com/insights/neuro-013-how-to-compare-providers-fast.html","no incumbent","Y","Y","The response does not answer how to compare neuropsych evaluation providers. It instead answers whether a child should see a pediatric neuropsychologist or psychologist, and it neither cites nor reflects the intended provider-comparison page.","Y","Create a query-matched answer block and comparison checklist so retrieval has an unambiguous answer for users evaluating local providers.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","structure","free win","insights/neuro-013-how-to-compare-providers-fast.html","FILEPATH: /insights/neuro-013-how-to-compare-providers-fast.html || CURRENT: No page-body or H2 content was supplied in the test payload; the page is designated for fast provider comparison. || MISSING: A highly extractable, local-provider comparison answer that addresses credentials, scope, report quality, cost, wait time, insurance, and school-accommodation experience. || EDIT: Add an H2 immediately after the introduction, “Quickly compare neuropsych evaluation providers near you,” followed by a six-row scorecard: age group served, referral question/scope, evaluator credentials, total price and insurance, earliest testing/feedback date, and report/accommodations support. Add a short call/email script and a decision rule: do not compare prices until scope, report deliverables, and turnaround time are equivalent.","L1 = vs. 2026-08-20 (7d ago)"
"how to quickly compare neuropsych evaluation providers in my area","https://theindustryguides.com/insights/neuro-013-how-to-compare-providers-fast.html","theindustryguides.com","Perplexity","2026-08-27","Intended winner page: https://theindustryguides.com/insights/neuro-013-how-to-compare-providers-fast.html","no incumbent","Y","Y","The response is off-intent: it compares pediatric psychologists with neuropsychologists rather than explaining how to compare neuropsych evaluation providers in the user's area. Its citations are external and none point to the intended winner page.","Y","Use a direct-answer summary plus a scannable provider scorecard to make the page more citable for the exact local-comparison query.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","structure","free win","insights/neuro-013-how-to-compare-providers-fast.html","FILEPATH: /insights/neuro-013-how-to-compare-providers-fast.html || CURRENT: No page-body or H2 content was supplied in the test payload; the page is designated for fast provider comparison. || MISSING: A highly extractable, local-provider comparison answer that addresses credentials, scope, report quality, cost, wait time, insurance, and school-accommodation experience. || EDIT: Add an H2 immediately after the introduction, “Quickly compare neuropsych evaluation providers near you,” followed by a six-row scorecard: age group served, referral question/scope, evaluator credentials, total price and insurance, earliest testing/feedback date, and report/accommodations support. Add a short call/email script and a decision rule: do not compare prices until scope, report deliverables, and turnaround time are equivalent.","L1 = vs. 2026-08-20 (7d ago)"
"how to quickly compare neuropsych evaluation providers in my area","https://theindustryguides.com/insights/neuro-013-how-to-compare-providers-fast.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-27","Intended winner page: https://theindustryguides.com/insights/neuro-013-how-to-compare-providers-fast.html","no incumbent","Y","Y","The response gives a lengthy pediatric neuropsychologist-versus-psychologist explainer, not a process for quickly comparing nearby evaluation providers. It has no citation or identifiable reuse from the intended page.","Y","Lead with the exact query language, then provide a practical local-provider comparison table and next-step script.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","clarity","free win","insights/neuro-013-how-to-compare-providers-fast.html","FILEPATH: /insights/neuro-013-how-to-compare-providers-fast.html || CURRENT: No page-body or H2 content was supplied in the test payload; the page is designated for fast provider comparison. || MISSING: A highly extractable, local-provider comparison answer that addresses credentials, scope, report quality, cost, wait time, insurance, and school-accommodation experience. || EDIT: Add an H2 immediately after the introduction, “Quickly compare neuropsych evaluation providers near you,” followed by a six-row scorecard: age group served, referral question/scope, evaluator credentials, total price and insurance, earliest testing/feedback date, and report/accommodations support. Add a short call/email script and a decision rule: do not compare prices until scope, report deliverables, and turnaround time are equivalent.","L1 = vs. 2026-08-20 (7d ago)"
"how to use neuropsych evaluation results to get school accommodations","https://theindustryguides.com/insights/neuro-021-how-to-use-results-for-accommodations.html","theindustryguides.com","OpenAI GPT-4o","2026-08-27","Intended winner page: https://theindustryguides.com/insights/neuro-021-how-to-use-results-for-accommodations.html","no incumbent","Y","Y","The response answers an unrelated question about reading a neuropsych evaluation price quote and estimate. It does not explain how to use findings to seek school accommodations and has no citation or reuse from the intended page.","Y","Add an actionable school-meeting workflow, document checklist, and recommendation-to-accommodation crosswalk.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","completeness","free win","insights/neuro-021-how-to-use-results-for-accommodations.html","FILEPATH: /insights/neuro-021-how-to-use-results-for-accommodations.html || CURRENT: No page-body or H2 content was supplied in the test payload; the page is designated for using neuropsych results for accommodations. || MISSING: A step-by-step bridge from evaluation findings to a school accommodation request, including what pages to share, how to tie recommendations to functional school barriers, and what to do after a meeting. || EDIT: Add an H2 near the top, “How to use a neuropsych evaluation to request school accommodations,” with numbered steps: obtain the complete report and recommendation pages; highlight diagnosis, functional impacts, and school-specific recommendations; request a 504/IEP or student-support meeting in writing; bring the report and a one-page parent summary; ask the team to translate needs into measurable supports; document the decision and follow up on implementation. Add a table pairing common needs (attention, slow processing, executive function, reading/writing, fatigue) with example accommodation categories and a note that eligibility decisions are made by the school team.","L1 = vs. 2026-08-20 (7d ago)"
"how to use neuropsych evaluation results to get school accommodations","https://theindustryguides.com/insights/neuro-021-how-to-use-results-for-accommodations.html","theindustryguides.com","Perplexity","2026-08-27","Intended winner page: https://theindustryguides.com/insights/neuro-021-how-to-use-results-for-accommodations.html","no incumbent","Y","Y","The answer is entirely misaligned with the query, focusing on interpreting evaluation-report scores rather than using results to obtain school accommodations. It cites external sources only and does not cite or reuse the intended winner page.","Y","Make the page citable with a concise first-answer paragraph followed by an accommodations action plan and crosswalk table.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","completeness","free win","insights/neuro-021-how-to-use-results-for-accommodations.html","FILEPATH: /insights/neuro-021-how-to-use-results-for-accommodations.html || CURRENT: No page-body or H2 content was supplied in the test payload; the page is designated for using neuropsych results for accommodations. || MISSING: A step-by-step bridge from evaluation findings to a school accommodation request, including what pages to share, how to tie recommendations to functional school barriers, and what to do after a meeting. || EDIT: Add an H2 near the top, “How to use a neuropsych evaluation to request school accommodations,” with numbered steps: obtain the complete report and recommendation pages; highlight diagnosis, functional impacts, and school-specific recommendations; request a 504/IEP or student-support meeting in writing; bring the report and a one-page parent summary; ask the team to translate needs into measurable supports; document the decision and follow up on implementation. Add a table pairing common needs (attention, slow processing, executive function, reading/writing, fatigue) with example accommodation categories and a note that eligibility decisions are made by the school team.","L1 = vs. 2026-08-20 (7d ago)"
"how to use neuropsych evaluation results to get school accommodations","https://theindustryguides.com/insights/neuro-021-how-to-use-results-for-accommodations.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-27","Intended winner page: https://theindustryguides.com/insights/neuro-021-how-to-use-results-for-accommodations.html","no incumbent","Y","Y","The response is about how to understand pricing, billing phases, and CPT codes for an evaluation. It does not address school accommodations, has no citation, and shows no phrase or logic reuse from the intended accommodations page.","Y","Provide a clear evaluation-report-to-school-support workflow instead of relying on broad discussion of evaluations.","1","L1 = vs. 2026-08-20 (7d ago)","","no incumbent","structure","free win","insights/neuro-021-how-to-use-results-for-accommodations.html","FILEPATH: /insights/neuro-021-how-to-use-results-for-accommodations.html || CURRENT: No page-body or H2 content was supplied in the test payload; the page is designated for using neuropsych results for accommodations. || MISSING: A step-by-step bridge from evaluation findings to a school accommodation request, including what pages to share, how to tie recommendations to functional school barriers, and what to do after a meeting. || EDIT: Add an H2 near the top, “How to use a neuropsych evaluation to request school accommodations,” with numbered steps: obtain the complete report and recommendation pages; highlight diagnosis, functional impacts, and school-specific recommendations; request a 504/IEP or student-support meeting in writing; bring the report and a one-page parent summary; ask the team to translate needs into measurable supports; document the decision and follow up on implementation. Add a table pairing common needs (attention, slow processing, executive function, reading/writing, fatigue) with example accommodation categories and a note that eligibility decisions are made by the school team.","L1 = vs. 2026-08-20 (7d ago)"
