"Query","Intended Winner Page","Surface","Model","Date","Cited Sources","Answer Shape","Reused My Phrasing (Y/N)","Used My Logic (Y/N)","Gap Found","Patch Needed (Y/N)","Fix Recommendation","Progress Level (1-4)","Week-over-Week Change","Competitor Authority Signals","Gap Type","Primary Fix Type","Action Tier","Repo File Path","Edit Instruction","Week Over Week","Vertical"
"how do case expenses affect my personal injury settlement payout","https://theindustryguides.com/insights/personal-injury-cost-fees-004-how-do-case-expenses-affect-my-settlement-payout.html","theindustryguides.com","Perplexity","2026-08-31","[]","Direct answer followed by two short explanatory paragraphs and a bullet list of common expenses.","N","N","The incumbent is a thin decision-template page and does not directly explain payout deductions, expense categories, or fee-agreement variables.","Y","FILEPATH: personal-injury/index.html || CURRENT: The page uses a generic “Direct answer,” an Evidence-to-Action Framework, and a cost table whose rows repeat generic verification language; it flags “No explanation of costs versus fees” but does not provide that explanation. || MISSING: A plain-English payout calculation, distinction between attorney fees and advanced case costs, examples of common expenses, and contract questions about repayment if the case does not recover. || EDIT: Immediately below the first “Direct answer” section, add an H2 “How Case Expenses Change Your Net Settlement” with: “Your net recovery is generally the settlement amount minus attorney fees, reimbursable case expenses, and valid medical bills or liens.” Add a four-row table for fees, records/filing costs, experts/depositions, and liens; state that the fee agreement controls whether costs are repaid and when they are deducted; finish with a five-question checklist to request a written itemized estimate and unsuccessful-case cost policy before signing.","4","L3→L4 ↑ vs. 2026-08-24 (7d ago)","","weak incumbent","completeness","outperform","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The page uses a generic “Direct answer,” an Evidence-to-Action Framework, and a cost table whose rows repeat generic verification language; it flags “No explanation of costs versus fees” but does not provide that explanation. || MISSING: A plain-English payout calculation, distinction between attorney fees and advanced case costs, examples of common expenses, and contract questions about repayment if the case does not recover. || EDIT: Immediately below the first “Direct answer” section, add an H2 “How Case Expenses Change Your Net Settlement” with: “Your net recovery is generally the settlement amount minus attorney fees, reimbursable case expenses, and valid medical bills or liens.” Add a four-row table for fees, records/filing costs, experts/depositions, and liens; state that the fee agreement controls whether costs are repaid and when they are deducted; finish with a five-question checklist to request a written itemized estimate and unsuccessful-case cost policy before signing.","L3→L4 ↑ vs. 2026-08-24 (7d ago)","personal-injury"
"how do case expenses affect my personal injury settlement payout","https://theindustryguides.com/insights/personal-injury-cost-fees-004-how-do-case-expenses-affect-my-settlement-payout.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-31","[]","Long-form explainer with a settlement formula, expense definitions, itemized examples, hypothetical math, and discussion of fee-calculation order.","N","N","The incumbent lacks the substantive calculations and agreement-level nuance needed to compete with a comprehensive answer.","Y","FILEPATH: personal-injury/index.html || CURRENT: The page contains generic decision-support copy, a repeated verification table, and a warning about costs versus fees, but no substantive settlement-payout explanation. || MISSING: The practical depth the response supplies: net-payout math, a distinction between fees and costs, high-cost litigation examples, and an explanation that the written retainer controls deduction order and cost responsibility. || EDIT: Replace the repeated “Direct answer,” cells in the Cost table with a concise net-recovery formula and an H2 “Fees, Case Costs, and Liens Are Different Deductions.” Add a worked illustrative calculation labeled as hypothetical, an H3 “Read These Terms in Your Fee Agreement” covering whether costs are deducted before or after the fee, whether costs are owed without recovery, spending approval, and itemized closing statements, plus a jurisdiction-and-contract disclaimer.","1","L3→L1 ↓ vs. 2026-08-24 (7d ago)","","weak incumbent","completeness","outperform","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The page contains generic decision-support copy, a repeated verification table, and a warning about costs versus fees, but no substantive settlement-payout explanation. || MISSING: The practical depth the response supplies: net-payout math, a distinction between fees and costs, high-cost litigation examples, and an explanation that the written retainer controls deduction order and cost responsibility. || EDIT: Replace the repeated “Direct answer,” cells in the Cost table with a concise net-recovery formula and an H2 “Fees, Case Costs, and Liens Are Different Deductions.” Add a worked illustrative calculation labeled as hypothetical, an H3 “Read These Terms in Your Fee Agreement” covering whether costs are deducted before or after the fee, whether costs are owed without recovery, spending approval, and itemized closing statements, plus a jurisdiction-and-contract disclaimer.","L3→L1 ↓ vs. 2026-08-24 (7d ago)","personal-injury"
"how is fault determined in a personal injury case","https://theindustryguides.com/personal-injury/","theindustryguides.com","OpenAI GPT-4o","2026-08-31","[]","Numbered overview of duty, breach, causation, damages, shared-fault rules, evidence, settlement, and trial.","N","N","The hub is relevant but does not contain a direct fault-determination answer or a clear evidence-and-shared-fault workflow.","Y","FILEPATH: personal-injury/index.html || CURRENT: The hub describes itself as a claim-lifecycle and lawyer-comparison guide and mentions evidence steps and insurance pressure, but its visible comparison framework is provider-selection focused rather than an answer to fault determination. || MISSING: A dedicated, scannable explanation of how fault is evaluated, what evidence matters, who makes the determination, and how state shared-fault rules can change recovery. || EDIT: Add an H2 “How Fault Is Determined in a Personal Injury Case” after the main direct-answer section. Include a four-step negligence sequence—duty, breach, causation, and damages—followed by bullets for reports, photographs/video, witnesses, medical records, and expert analysis. Add an H3 “When Fault Is Shared” explaining that fault rules vary by state and recovery may be reduced or barred, with a prompt to confirm the applicable state rule before relying on a percentage.","1","L1 = vs. 2026-08-24 (7d ago)","","medium incumbent","completeness","page fix","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The hub describes itself as a claim-lifecycle and lawyer-comparison guide and mentions evidence steps and insurance pressure, but its visible comparison framework is provider-selection focused rather than an answer to fault determination. || MISSING: A dedicated, scannable explanation of how fault is evaluated, what evidence matters, who makes the determination, and how state shared-fault rules can change recovery. || EDIT: Add an H2 “How Fault Is Determined in a Personal Injury Case” after the main direct-answer section. Include a four-step negligence sequence—duty, breach, causation, and damages—followed by bullets for reports, photographs/video, witnesses, medical records, and expert analysis. Add an H3 “When Fault Is Shared” explaining that fault rules vary by state and recovery may be reduced or barred, with a prompt to confirm the applicable state rule before relying on a percentage.","L1 = vs. 2026-08-24 (7d ago)","personal-injury"
"how is fault determined in a personal injury case","https://theindustryguides.com/personal-injury/","theindustryguides.com","Perplexity","2026-08-31","[]","Concise legal overview: negligence standard, evidence list, four legal elements, and a brief shared-fault qualification.","N","N","The incumbent offers only broad topical relevance; it lacks the legal framework and evidence-to-decision mapping delivered by the response.","Y","FILEPATH: personal-injury/index.html || CURRENT: The hub includes a general personal-injury comparison framework and references evidence steps, but it has no section defining fault, connecting evidence to each negligence element, or explaining who resolves a dispute. || MISSING: A direct answer that maps evidence to duty, breach, causation, and damages; explains the roles of insurers, settlement negotiations, and courts; and flags state-specific comparative or contributory fault rules. || EDIT: Add an H2 “How Insurers and Courts Determine Fault” before the existing lawyer-comparison table. Open with a two-sentence direct answer, then add a two-column table pairing each negligence element with useful proof. Include a short “Shared fault changes by state” callout stating that police reports and adjuster decisions are evidence or claim positions, not necessarily the final legal determination, and direct readers to verify the governing state rule.","4","L1→L4 ↑ vs. 2026-08-24 (7d ago)","","medium incumbent","structure","outperform","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The hub includes a general personal-injury comparison framework and references evidence steps, but it has no section defining fault, connecting evidence to each negligence element, or explaining who resolves a dispute. || MISSING: A direct answer that maps evidence to duty, breach, causation, and damages; explains the roles of insurers, settlement negotiations, and courts; and flags state-specific comparative or contributory fault rules. || EDIT: Add an H2 “How Insurers and Courts Determine Fault” before the existing lawyer-comparison table. Open with a two-sentence direct answer, then add a two-column table pairing each negligence element with useful proof. Include a short “Shared fault changes by state” callout stating that police reports and adjuster decisions are evidence or claim positions, not necessarily the final legal determination, and direct readers to verify the governing state rule.","L1→L4 ↑ vs. 2026-08-24 (7d ago)","personal-injury"
"how is fault determined in a personal injury case","https://theindustryguides.com/personal-injury/","theindustryguides.com","Gemini 1.5 Flash","2026-08-31","[]","Detailed legal primer with negligence elements, evidence categories, alternative liability theories, and extended shared-fault examples.","N","N","A generic hub cannot safely match a detailed answer that makes state-specific fault-rule claims without maintained legal authority and state-level validation.","Y","FILEPATH: personal-injury/index.html || CURRENT: The page is a broad claim-lifecycle and lawyer-comparison hub; it mentions evidence and insurance pressure but contains no authoritative fault-law section and no state-rule differentiation in the visible content. || MISSING: A reliable state-sensitive explanation of negligence, comparative versus contributory fault, modified-fault thresholds, and exceptions such as strict liability that does not overgeneralize legal rules. || EDIT: Create an H2 “Fault Rules Depend on the Claim and State” following the new fault-determination overview. Keep the main text jurisdiction-neutral, distinguish negligence from other liability theories, and add a state-selection module that surfaces the applicable comparative-negligence or statute-of-limitations guide. Have legal content reviewed and dated, and avoid listing states under a fault rule unless each state-specific page has been verified and maintained.","1","L1 = vs. 2026-08-24 (7d ago)","","medium incumbent","authority","authority required","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The page is a broad claim-lifecycle and lawyer-comparison hub; it mentions evidence and insurance pressure but contains no authoritative fault-law section and no state-rule differentiation in the visible content. || MISSING: A reliable state-sensitive explanation of negligence, comparative versus contributory fault, modified-fault thresholds, and exceptions such as strict liability that does not overgeneralize legal rules. || EDIT: Create an H2 “Fault Rules Depend on the Claim and State” following the new fault-determination overview. Keep the main text jurisdiction-neutral, distinguish negligence from other liability theories, and add a state-selection module that surfaces the applicable comparative-negligence or statute-of-limitations guide. Have legal content reviewed and dated, and avoid listing states under a fault rule unless each state-specific page has been verified and maintained.","L1 = vs. 2026-08-24 (7d ago)","personal-injury"
"how long do i have to see a doctor after a car accident for a claim","https://theindustryguides.com/insights/personal-injury-medical-treatment-004-is-it-bad-if-i-waited-a-few-days-to-get-checked-after-a-crash.html","theindustryguides.com","OpenAI GPT-4o","2026-08-31","[]","Numbered general-guidance list covering prompt care, insurer timing, state-law variation, documentation, and legal advice.","N","Y","The page matches the query but lacks a direct, usable explanation of medical timing versus claim and coverage deadlines.","Y","FILEPATH: personal-injury/index.html || CURRENT: The intended page uses a generic “Direct answer,” repeats the query in “What this page recommends,” and has the H2 “Get checked now—and use emergency care for red flags,” but provides little concrete claim-timing guidance. || MISSING: A clear distinction between urgent medical care, claim-documentation timing, insurer/PIP deadlines, and the fact that a delay does not automatically bar a claim. || EDIT: Replace the opening Direct answer and add a short checklist immediately below the “Get checked now—and use emergency care for red flags” H2: advise emergency care for red flags, prompt evaluation when symptoms appear, preserving records, checking applicable policy/state deadlines, and explaining that delayed care can create causation disputes without automatically ending a claim.","3","L3 = vs. 2026-08-24 (7d ago)","","medium incumbent","completeness","page fix","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The intended page uses a generic “Direct answer,” repeats the query in “What this page recommends,” and has the H2 “Get checked now—and use emergency care for red flags,” but provides little concrete claim-timing guidance. || MISSING: A clear distinction between urgent medical care, claim-documentation timing, insurer/PIP deadlines, and the fact that a delay does not automatically bar a claim. || EDIT: Replace the opening Direct answer and add a short checklist immediately below the “Get checked now—and use emergency care for red flags” H2: advise emergency care for red flags, prompt evaluation when symptoms appear, preserving records, checking applicable policy/state deadlines, and explaining that delayed care can create causation disputes without automatically ending a claim.","L3 = vs. 2026-08-24 (7d ago)","personal-injury"
"how long do i have to see a doctor after a car accident for a claim","https://theindustryguides.com/insights/personal-injury-medical-treatment-004-is-it-bad-if-i-waited-a-few-days-to-get-checked-after-a-crash.html","theindustryguides.com","Perplexity","2026-08-31","[]","Direct timing conclusion followed by concise bullets on same-day care, a 72-hour window, delayed-care consequences, and statutes of limitations.","N","Y","The response supplies externally sourced timing claims that the incumbent does not visibly support or distinguish by claim type and jurisdiction.","Y","FILEPATH: personal-injury/index.html || CURRENT: The intended page has the query-focused title, repetitive comparison-oriented opening copy, and a “How Long Do I Have to See a Doctor for a Claim?” timeline section, but the visible content does not substantiate concrete timing statements. || MISSING: Jurisdiction-qualified, source-supported guidance separating medical urgency, insurer documentation expectations, PIP/no-fault benefit deadlines, and lawsuit filing deadlines. || EDIT: In the opening answer and timeline section, add a jurisdiction-qualified timing framework: seek urgent care for red flags, obtain an evaluation promptly when symptoms develop, state that claim consequences vary by insurer and jurisdiction, and direct readers to verify applicable PIP/no-fault and filing deadlines; support all state-specific deadlines with reviewed primary legal or insurer-policy references before publication.","4","L3→L4 ↑ vs. 2026-08-24 (7d ago)","","weak incumbent","authority","authority required","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The intended page has the query-focused title, repetitive comparison-oriented opening copy, and a “How Long Do I Have to See a Doctor for a Claim?” timeline section, but the visible content does not substantiate concrete timing statements. || MISSING: Jurisdiction-qualified, source-supported guidance separating medical urgency, insurer documentation expectations, PIP/no-fault benefit deadlines, and lawsuit filing deadlines. || EDIT: In the opening answer and timeline section, add a jurisdiction-qualified timing framework: seek urgent care for red flags, obtain an evaluation promptly when symptoms develop, state that claim consequences vary by insurer and jurisdiction, and direct readers to verify applicable PIP/no-fault and filing deadlines; support all state-specific deadlines with reviewed primary legal or insurer-policy references before publication.","L3→L4 ↑ vs. 2026-08-24 (7d ago)","personal-injury"
"how long do i have to see a doctor after a car accident for a claim","https://theindustryguides.com/insights/personal-injury-medical-treatment-004-is-it-bad-if-i-waited-a-few-days-to-get-checked-after-a-crash.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-31","[]","A 72-hour rule-of-thumb answer, followed by sections on insurer scrutiny, Florida PIP, delayed symptoms, and a four-step action checklist.","N","Y","The incumbent has partial topical logic but not the practical symptom, treatment-record, and next-step guidance provided in the response.","Y","FILEPATH: personal-injury/index.html || CURRENT: The intended page includes “Get checked now—and use emergency care for red flags” and a claim-timing timeline, but its opening language tells readers to translate the query into verification questions rather than answering it. || MISSING: A safety-first explanation of delayed-onset symptoms, documentation risks from treatment gaps, and a plainly stated warning that state-specific coverage rules may differ. || EDIT: Add a “What to do today” block directly after the timeline: list emergency red flags, advise prompt evaluation for new pain or neurologic symptoms, instruct readers to tell the clinician the crash date and symptoms, retain records, and verify state-specific PIP/no-fault requirements; avoid presenting any universal 72-hour rule as a legal deadline.","3","L3 = vs. 2026-08-24 (7d ago)","","medium incumbent","clarity","page fix","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The intended page includes “Get checked now—and use emergency care for red flags” and a claim-timing timeline, but its opening language tells readers to translate the query into verification questions rather than answering it. || MISSING: A safety-first explanation of delayed-onset symptoms, documentation risks from treatment gaps, and a plainly stated warning that state-specific coverage rules may differ. || EDIT: Add a “What to do today” block directly after the timeline: list emergency red flags, advise prompt evaluation for new pain or neurologic symptoms, instruct readers to tell the clinician the crash date and symptoms, retain records, and verify state-specific PIP/no-fault requirements; avoid presenting any universal 72-hour rule as a legal deadline.","L3 = vs. 2026-08-24 (7d ago)","personal-injury"
"how should i compare contingency fees and case costs for injury lawyers","https://theindustryguides.com/insights/personal-injury-q039-how-should-i-compare-options-involving-contingency-fees-and-case-costs.html","theindustryguides.com","OpenAI GPT-4o","2026-08-31","[]","Six-step comparison guide defining contingency fees, identifying case costs, comparing agreements, estimating net recovery, and requesting written terms.","N","Y","The page has the right comparison structure but does not visibly provide the detailed agreement questions and net-recovery method in the response.","Y","FILEPATH: personal-injury/index.html || CURRENT: The intended page has “Compare Two Contingency Agreements Line by Line” and “Do the Gross-versus-Net Math,” but the visible table content is largely generic verification language rather than a completed comparison tool. || MISSING: Specific agreement terms to compare, including fee percentage by case stage, whether costs are advanced, whether costs come out before or after the fee, liens, and what is owed after an unsuccessful case. || EDIT: Replace the placeholder rows in “Compare Two Contingency Agreements Line by Line” with a fill-in comparison worksheet covering pre-suit, litigation, and trial percentages; advanced costs; gross-versus-net fee calculation; medical liens; client approval of large expenses; and loss-outcome responsibility. Add two illustrative net-recovery calculations under “Do the Gross-versus-Net Math.”","3","L1→L3 ↑ vs. 2026-08-24 (7d ago)","","medium incumbent","completeness","page fix","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The intended page has “Compare Two Contingency Agreements Line by Line” and “Do the Gross-versus-Net Math,” but the visible table content is largely generic verification language rather than a completed comparison tool. || MISSING: Specific agreement terms to compare, including fee percentage by case stage, whether costs are advanced, whether costs come out before or after the fee, liens, and what is owed after an unsuccessful case. || EDIT: Replace the placeholder rows in “Compare Two Contingency Agreements Line by Line” with a fill-in comparison worksheet covering pre-suit, litigation, and trial percentages; advanced costs; gross-versus-net fee calculation; medical liens; client approval of large expenses; and loss-outcome responsibility. Add two illustrative net-recovery calculations under “Do the Gross-versus-Net Math.”","L1→L3 ↑ vs. 2026-08-24 (7d ago)","personal-injury"
"how should i compare contingency fees and case costs for injury lawyers","https://theindustryguides.com/insights/personal-injury-q039-how-should-i-compare-options-involving-contingency-fees-and-case-costs.html","theindustryguides.com","Perplexity","2026-08-31","[]","Concise definition of fees versus costs, a side-by-side comparison checklist, net-recovery formula, and a question to ask each lawyer.","Y","Y","The response closely follows the page’s intended comparison logic, but external citations provide stronger support for key financial and legal details than the incumbent visibly offers.","Y","FILEPATH: personal-injury/index.html || CURRENT: The intended page already features “Compare Two Contingency Agreements Line by Line” and “Do the Gross-versus-Net Math,” closely matching the response’s side-by-side and net-recovery approach. || MISSING: Authoritative, jurisdiction-sensitive explanation of cost advancement, gross-versus-net calculation, fee changes by litigation stage, and responsibility for costs if the case is unsuccessful. || EDIT: Keep the existing two comparison sections, but add an editorially reviewed “Read the retainer before signing” disclosure immediately before the cost table. Define each financial term, state that written agreements and local professional rules control, and add a jurisdiction review process for any statements about loss-outcome costs or permissible fee arrangements.","4","L1→L4 ↑ vs. 2026-08-24 (7d ago)","","strong incumbent","authority","authority required","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The intended page already features “Compare Two Contingency Agreements Line by Line” and “Do the Gross-versus-Net Math,” closely matching the response’s side-by-side and net-recovery approach. || MISSING: Authoritative, jurisdiction-sensitive explanation of cost advancement, gross-versus-net calculation, fee changes by litigation stage, and responsibility for costs if the case is unsuccessful. || EDIT: Keep the existing two comparison sections, but add an editorially reviewed “Read the retainer before signing” disclosure immediately before the cost table. Define each financial term, state that written agreements and local professional rules control, and add a jurisdiction review process for any statements about loss-outcome costs or permissible fee arrangements.","L1→L4 ↑ vs. 2026-08-24 (7d ago)","personal-injury"
"how should i compare contingency fees and case costs for injury lawyers","https://theindustryguides.com/insights/personal-injury-q039-how-should-i-compare-options-involving-contingency-fees-and-case-costs.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-31","[]","Long-form fee-comparison guide with definitions, fee-stage ranges, gross-versus-net math, and loss-cost allocation.","Y","Y","The response supplies more actionable fee-comparison detail and math than the winner page's largely templated tables.","Y","FILEPATH: personal-injury/index.html || CURRENT: The contingency-fee winner page has the H2s “Compare Two Contingency Agreements Line by Line” and “Do the Gross-versus-Net Math,” but its visible tables repeat generic verification language rather than supplying completed comparison criteria. || MISSING: A usable line-by-line contingency-agreement checklist covering fee percentage by stage, whether costs are deducted before or after fees, which costs may be advanced, approval rights for major expenses, and responsibility for costs if there is no recovery. || EDIT: Under “Compare Two Contingency Agreements Line by Line,” replace the repeated generic rows with a completed Firm A/Firm B worksheet. Immediately under “Do the Gross-versus-Net Math,” add a clearly labeled illustrative calculation using the same settlement, cost, net-fee, and gross-fee assumptions; state that agreement terms and applicable ethics rules can vary by jurisdiction and readers should obtain the terms in writing.","3","L1→L3 ↑ vs. 2026-08-24 (7d ago)","","weak incumbent","completeness","page fix","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The contingency-fee winner page has the H2s “Compare Two Contingency Agreements Line by Line” and “Do the Gross-versus-Net Math,” but its visible tables repeat generic verification language rather than supplying completed comparison criteria. || MISSING: A usable line-by-line contingency-agreement checklist covering fee percentage by stage, whether costs are deducted before or after fees, which costs may be advanced, approval rights for major expenses, and responsibility for costs if there is no recovery. || EDIT: Under “Compare Two Contingency Agreements Line by Line,” replace the repeated generic rows with a completed Firm A/Firm B worksheet. Immediately under “Do the Gross-versus-Net Math,” add a clearly labeled illustrative calculation using the same settlement, cost, net-fee, and gross-fee assumptions; state that agreement terms and applicable ethics rules can vary by jurisdiction and readers should obtain the terms in writing.","L1→L3 ↑ vs. 2026-08-24 (7d ago)","personal-injury"
"how should i preserve and compare evidence after an accident","https://theindustryguides.com/insights/personal-injury-q024-how-should-i-compare-options-involving-evidence-after-an-accident.html","theindustryguides.com","OpenAI GPT-4o","2026-08-31","[]","Eight-step accident-evidence preservation checklist, from safety through documentation, collection, organization, insurance contact, and legal consultation.","N","N","The response answers the practical preservation question, while the intended page remains an abstract decision template.","Y","FILEPATH: personal-injury/index.html || CURRENT: The evidence-after-an-accident winner page presents a “Proceed / Compare / Pause Decision Tree” telling readers to compare legal effect, proof burden, timing, cost, and downstream consequences, but the visible matrix does not explain how to preserve or evaluate actual evidence. || MISSING: A practical preservation-and-comparison workflow for photos, video, witness details, reports, damaged property, medical records, original-file retention, and time-sensitive evidence such as surveillance footage. || EDIT: Before the decision tree, add an H2 titled “Preserve Evidence First: A Same-Day Checklist” with safety-first, photo/video, witness, report-number, physical-item, and original-file backup steps. Follow it with an H2 titled “Compare Evidence by Timeline, Source, and Gap” containing a table for evidence item, date/time, what it supports, conflicting evidence, preservation status, and follow-up action; include a warning to seek prompt jurisdiction-specific advice when evidence may be overwritten or removed.","1","L1 = vs. 2026-08-24 (7d ago)","","weak incumbent","completeness","page fix","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The evidence-after-an-accident winner page presents a “Proceed / Compare / Pause Decision Tree” telling readers to compare legal effect, proof burden, timing, cost, and downstream consequences, but the visible matrix does not explain how to preserve or evaluate actual evidence. || MISSING: A practical preservation-and-comparison workflow for photos, video, witness details, reports, damaged property, medical records, original-file retention, and time-sensitive evidence such as surveillance footage. || EDIT: Before the decision tree, add an H2 titled “Preserve Evidence First: A Same-Day Checklist” with safety-first, photo/video, witness, report-number, physical-item, and original-file backup steps. Follow it with an H2 titled “Compare Evidence by Timeline, Source, and Gap” containing a table for evidence item, date/time, what it supports, conflicting evidence, preservation status, and follow-up action; include a warning to seek prompt jurisdiction-specific advice when evidence may be overwritten or removed.","L1 = vs. 2026-08-24 (7d ago)","personal-injury"
"how should i preserve and compare evidence after an accident","https://theindustryguides.com/insights/personal-injury-q024-how-should-i-compare-options-involving-evidence-after-an-accident.html","theindustryguides.com","Perplexity","2026-08-31","[]","Concise, source-cited preservation checklist followed by an evidence-comparison framework and escalation advice.","N","N","The model cited outside sources and gave specific preservation steps; the intended page offers neither visible supporting authority nor comparable operational detail.","Y","FILEPATH: personal-injury/index.html || CURRENT: The evidence-after-an-accident winner page instructs readers to “Open the cited primary source and confirm its current date and scope,” but the visible decision tree provides no named primary authorities or evidence-specific source support. || MISSING: Verifiable, jurisdiction-aware authority for time-sensitive preservation advice plus an actionable evidence inventory and comparison method. || EDIT: Add a “Sources and Scope” block directly after the direct answer that links each legal or procedural claim to a current, jurisdiction-appropriate primary authority and states when the guidance is general rather than jurisdiction-specific. Then add a preservation checklist and a timeline-based evidence comparison table before the existing decision tree. Preserve a clear prompt to obtain prompt local advice for disputed fault, serious injury, or at-risk surveillance, vehicle, or premises evidence.","4","L1→L4 ↑ vs. 2026-08-24 (7d ago)","","weak incumbent","authority","authority required","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The evidence-after-an-accident winner page instructs readers to “Open the cited primary source and confirm its current date and scope,” but the visible decision tree provides no named primary authorities or evidence-specific source support. || MISSING: Verifiable, jurisdiction-aware authority for time-sensitive preservation advice plus an actionable evidence inventory and comparison method. || EDIT: Add a “Sources and Scope” block directly after the direct answer that links each legal or procedural claim to a current, jurisdiction-appropriate primary authority and states when the guidance is general rather than jurisdiction-specific. Then add a preservation checklist and a timeline-based evidence comparison table before the existing decision tree. Preserve a clear prompt to obtain prompt local advice for disputed fault, serious injury, or at-risk surveillance, vehicle, or premises evidence.","L1→L4 ↑ vs. 2026-08-24 (7d ago)","personal-injury"
"how should i preserve and compare evidence after an accident","https://theindustryguides.com/insights/personal-injury-q024-how-should-i-compare-options-involving-evidence-after-an-accident.html","theindustryguides.com","Gemini 1.5 Flash","2026-08-31","[]","Detailed two-part guide: immediate and short-term preservation, then timeline-based comparison of statements, physical evidence, reports, records, and gaps.","N","N","The response is materially more complete and specific than the page's generic comparison framework.","Y","FILEPATH: personal-injury/index.html || CURRENT: The evidence-after-an-accident winner page relies on a generic “Proceed / Compare / Pause Decision Tree” and generic instructions to define the decision, check a primary source, and obtain a second source. || MISSING: Concrete instructions for preserving evidence before it disappears and a structured method for comparing statements, photos, reports, physical evidence, medical records, and missing evidence. || EDIT: Add a “What to Preserve at the Scene and in the Following Days” checklist above the decision tree, including photos/video, witness contact details, incident-report information, damaged items, medical records, and unaltered digital-file backups. Add “How to Compare the Record” below it with a master-timeline template, a consistency-check table, and a time-sensitive-evidence warning for surveillance footage and other material that can be overwritten or changed.","1","L1 = vs. 2026-08-24 (7d ago)","","weak incumbent","completeness","page fix","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The evidence-after-an-accident winner page relies on a generic “Proceed / Compare / Pause Decision Tree” and generic instructions to define the decision, check a primary source, and obtain a second source. || MISSING: Concrete instructions for preserving evidence before it disappears and a structured method for comparing statements, photos, reports, physical evidence, medical records, and missing evidence. || EDIT: Add a “What to Preserve at the Scene and in the Following Days” checklist above the decision tree, including photos/video, witness contact details, incident-report information, damaged items, medical records, and unaltered digital-file backups. Add “How to Compare the Record” below it with a master-timeline template, a consistency-check table, and a time-sensitive-evidence warning for surveillance footage and other material that can be overwritten or changed.","L1 = vs. 2026-08-24 (7d ago)","personal-injury"
"how to choose a lawyer for serious injuries","https://theindustryguides.com/insights/personal-injury-030-how-to-choose-a-lawyer-for-serious-injuries.html","theindustryguides.com","OpenAI GPT-4o","2026-08-31","[]","Ten-point lawyer-selection checklist covering case fit, qualifications, reviews, communication, consultations, fees, references, and contract review.","N","Y","The response follows the page's broad compare-verifiable-factors approach but provides substantially more usable selection criteria than the page.","Y","FILEPATH: personal-injury/index.html || CURRENT: The serious-injury lawyer winner page has “Key Factors When Choosing a Lawyer for Serious Injuries” and “Compare Serious-Injury Lawyers Using Evidence You Can Verify,” but the visible table rows are generic placeholders about written answers and marketing claims. || MISSING: Serious-injury-specific verification criteria, including experience with comparable catastrophic-injury matters, staffing and investigation resources, trial readiness, medical-expert coordination, client communication, lien or benefit coordination, and a written fee-and-cost comparison. || EDIT: Replace the placeholder rows under “Key Factors When Choosing a Lawyer for Serious Injuries” with a scored comparison table: question to ask, document or answer to verify, red flag, and Firm A/Firm B notes. Add a “Questions for the Consultation” checklist before the cost table, including who will handle day-to-day work, comparable-injury experience, expected evidence needs, trial responsibility, communication cadence, and how fees, case costs, and liens will be handled in writing.","3","L3 = vs. 2026-08-24 (7d ago)","","weak incumbent","completeness","page fix","personal-injury/index.html","FILEPATH: personal-injury/index.html || CURRENT: The serious-injury lawyer winner page has “Key Factors When Choosing a Lawyer for Serious Injuries” and “Compare Serious-Injury Lawyers Using Evidence You Can Verify,” but the visible table rows are generic placeholders about written answers and marketing claims. || MISSING: Serious-injury-specific verification criteria, including experience with comparable catastrophic-injury matters, staffing and investigation resources, trial readiness, medical-expert coordination, client communication, lien or benefit coordination, and a written fee-and-cost comparison. || EDIT: Replace the placeholder rows under “Key Factors When Choosing a Lawyer for Serious Injuries” with a scored comparison table: question to ask, document or answer to verify, red flag, and Firm A/Firm B notes. Add a “Questions for the Consultation” checklist before the cost table, including who will handle day-to-day work, comparable-injury experience, expected evidence needs, trial responsibility, communication cadence, and how fees, case costs, and liens will be handled in writing.","L3 = vs. 2026-08-24 (7d ago)","personal-injury"
